mapped_snp,mapped_snp_gene,mapped_snp_mirna,ld_snp,r^2,chromosome,ld_snp_position,ld_gene_symbol,effect_size,p_adjust,tissue,gwas_id,gwas_phenotype
rs6551275,CGGBP1,miR-153-3p,rs9815738,1.0,3,88204733,C3ORF38,-0.300592,3.57372e-05,Heart_Left_Ventricle,27846195,response to paliperidone in schizophrenia (multivariate)
rs6551275,CGGBP1,miR-153-3p,rs9815738,1.0,3,88204733,C3ORF38,0.167473,2.6784e-05,Muscle_Skeletal,27846195,response to paliperidone in schizophrenia (multivariate)
rs6551275,CGGBP1,miR-153-3p,rs9815738,1.0,3,88204733,C3ORF38,0.191645,5.59746e-05,Adipose_Subcutaneous,27846195,response to paliperidone in schizophrenia (multivariate)
rs6551275,CGGBP1,miR-153-3p,rs9815738,1.0,3,88204733,C3ORF38,0.193799,7.17327e-05,Artery_Aorta,27846195,response to paliperidone in schizophrenia (multivariate)
rs6551275,CGGBP1,miR-153-3p,rs9815738,1.0,3,88204733,C3ORF38,0.230943,0.000111079,Artery_Tibial,27846195,response to paliperidone in schizophrenia (multivariate)
rs6551275,CGGBP1,miR-153-3p,rs9815738,1.0,3,88204733,C3ORF38,0.235432,4.16127e-05,Skin_Sun_Exposed_Lower_leg,27846195,response to paliperidone in schizophrenia (multivariate)
rs6551275,CGGBP1,miR-153-3p,rs9815738,1.0,3,88204733,C3ORF38,0.272217,1.05191e-05,Lung,27846195,response to paliperidone in schizophrenia (multivariate)
rs6551275,CGGBP1,miR-153-3p,rs9815738,1.0,3,88204733,C3ORF38,0.288343,7.46251e-05,Nerve_Tibial,27846195,response to paliperidone in schizophrenia (multivariate)
rs6551275,CGGBP1,miR-153-3p,rs9815738,1.0,3,88204733,C3ORF38,0.298907,1.54915e-06,Thyroid,27846195,response to paliperidone in schizophrenia (multivariate)
rs6551275,CGGBP1,miR-153-3p,rs9815738,1.0,3,88204733,C3ORF38,0.310475,5.30071e-07,Esophagus_Mucosa,27846195,response to paliperidone in schizophrenia (multivariate)
rs6551275,CGGBP1,miR-153-3p,rs9849248,0.9925,3,88241274,C3ORF38-LOC105377202,-0.178965,4.47537e-05,Muscle_Skeletal,25231870,menarche
rs6551275,CGGBP1,miR-153-3p,rs9849248,0.9925,3,88241274,C3ORF38-LOC105377202,-0.23413,6.55276e-09,Cells_Transformed_fibroblasts,25231870,menarche
rs6551275,CGGBP1,miR-153-3p,rs9849248,0.9925,3,88241274,C3ORF38-LOC105377202,-0.299797,3.47874e-05,Heart_Left_Ventricle,25231870,menarche
rs6551275,CGGBP1,miR-153-3p,rs9849248,0.9925,3,88241274,C3ORF38-LOC105377202,0.17481,7.45423e-06,Muscle_Skeletal,25231870,menarche
rs6551275,CGGBP1,miR-153-3p,rs9849248,0.9925,3,88241274,C3ORF38-LOC105377202,0.196642,5.34484e-05,Artery_Aorta,25231870,menarche
rs6551275,CGGBP1,miR-153-3p,rs9849248,0.9925,3,88241274,C3ORF38-LOC105377202,0.199458,1.70744e-05,Adipose_Subcutaneous,25231870,menarche
rs6551275,CGGBP1,miR-153-3p,rs9849248,0.9925,3,88241274,C3ORF38-LOC105377202,0.237807,8.54237e-05,Thyroid,25231870,menarche
rs6551275,CGGBP1,miR-153-3p,rs9849248,0.9925,3,88241274,C3ORF38-LOC105377202,0.241372,1.94976e-05,Skin_Sun_Exposed_Lower_leg,25231870,menarche
rs6551275,CGGBP1,miR-153-3p,rs9849248,0.9925,3,88241274,C3ORF38-LOC105377202,0.242018,9.39937e-05,Lung,25231870,menarche
rs6551275,CGGBP1,miR-153-3p,rs9849248,0.9925,3,88241274,C3ORF38-LOC105377202,0.283682,3.44036e-06,Esophagus_Mucosa,25231870,menarche
rs6551275,CGGBP1,miR-153-3p,rs9849248,0.9925,3,88241274,C3ORF38-LOC105377202,0.316133,8.11003e-06,Nerve_Tibial,25231870,menarche
rs6683364,TDRKH,miR-485-5p,rs6664467,0.8209,1,151738403,MRPL9-TDRKH,-0.654885,8.37291e-07,Esophagus_Muscularis,28282560,carotid plaque burden
rs6683364,TDRKH,miR-485-5p,rs6664467,0.8209,1,151738403,MRPL9-TDRKH,0.237166,1.24253e-05,Lung,28282560,carotid plaque burden
rs6683364,TDRKH,miR-485-5p,rs6664467,0.8209,1,151738403,MRPL9-TDRKH,0.321278,7.41881e-05,Heart_Left_Ventricle,28282560,carotid plaque burden
rs6683364,TDRKH,miR-485-5p,rs6664467,0.8209,1,151738403,MRPL9-TDRKH,0.568327,2.49959e-05,Heart_Left_Ventricle,28282560,carotid plaque burden
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.116724,6.66804e-05,Nerve_Tibial,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.130485,1.22016e-05,Cells_Transformed_fibroblasts,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.144135,0.000101996,Testis,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.148985,7.46495e-06,Cells_Transformed_fibroblasts,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.164656,7.33603e-05,Lung,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.170267,4.03943e-06,Skin_Sun_Exposed_Lower_leg,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.172129,3.66546e-06,Artery_Tibial,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.186542,1.76127e-05,Esophagus_Mucosa,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.189536,1.52343e-05,Artery_Tibial,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.189688,7.75393e-06,Nerve_Tibial,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.193684,9.00648e-06,Skin_Sun_Exposed_Lower_leg,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.199393,0.000109821,Cells_Transformed_fibroblasts,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.211337,7.29266e-09,Nerve_Tibial,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.218373,6.38799e-07,Cells_Transformed_fibroblasts,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.224045,3.62755e-05,Breast_Mammary_Tissue,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.233143,2.89613e-06,Heart_Left_Ventricle,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.253211,2.28283e-11,Cells_Transformed_fibroblasts,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.257717,1.14479e-09,Adipose_Subcutaneous,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.274797,1.63382e-07,Thyroid,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.294603,7.4649e-05,Adipose_Subcutaneous,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.295442,5.43971e-08,Esophagus_Muscularis,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.310194,2.20655e-06,Thyroid,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.312374,3.05293e-05,Adipose_Subcutaneous,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.325027,4.70188e-11,Skin_Sun_Exposed_Lower_leg,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.338478,3.13754e-05,Skin_Sun_Exposed_Lower_leg,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.340769,1.88627e-05,Nerve_Tibial,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.363258,8.73989e-05,Testis,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.369658,1.21238e-07,Nerve_Tibial,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.37393,1.57385e-05,Esophagus_Muscularis,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.398319,1.77399e-05,Adipose_Visceral_Omentum,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.419723,1.37873e-07,Thyroid,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.428712,2.91009e-06,Testis,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.433694,1.93053e-07,Brain_Cerebellum,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.433705,2.69173e-05,Artery_Coronary,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.434177,1.61407e-05,Brain_Cerebellar_Hemisphere,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.435316,2.58526e-05,Brain_Caudate_basal_ganglia,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.493582,2.05697e-06,Brain_Frontal_Cortex_BA9,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.496987,2.75076e-09,Esophagus_Muscularis,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.51654,5.22069e-10,Artery_Aorta,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.528963,2.92593e-09,Testis,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.531748,3.54821e-05,Esophagus_Gastroesophageal_Junction,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.555276,4.3061e-13,Artery_Tibial,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.576955,4.67942e-08,Brain_Cerebellum,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,-0.58331,1.25603e-06,Brain_Cortex,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,0.114476,3.74831e-05,Whole_Blood,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,0.127761,1.38628e-05,Whole_Blood,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,0.414614,4.32582e-05,Brain_Cerebellum,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,0.460275,5.38532e-05,Pancreas,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,0.460779,8.23676e-05,Pancreas,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,0.481581,3.82887e-07,Brain_Cerebellar_Hemisphere,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,0.482293,2.36719e-05,Brain_Cerebellar_Hemisphere,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,0.493252,3.12436e-09,Brain_Cerebellar_Hemisphere,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,0.523707,8.8605e-08,Brain_Cerebellum,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,0.532817,9.36446e-08,Brain_Cerebellum,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,0.583472,2.59331e-09,Testis,26198764,schizophrenia
rs6848,ZMAT2,miR-653-5p,rs13168670,0.8143,5,140146899,LOC100421074-PCDHA1,0.661729,3.7201e-10,Pancreas,26198764,schizophrenia
rs7132908,FAIM2,miR-326,rs3205718,0.9111,12,50261809,FAIM2,-0.206963,6.81844e-05,Testis,27182965,breast size
rs7132908,FAIM2,miR-326,rs7138803,0.8459,12,50247468,BCDIN3D-RPL35AP28,-0.212218,4.02141e-05,Testis,19079260,body mass index
rs7132908,FAIM2,miR-326,rs7138803,0.8459,12,50247468,BCDIN3D-RPL35AP28,-0.212218,4.02141e-05,Testis,19079260,weight
rs7132908,FAIM2,miR-326,rs7138803,0.8459,12,50247468,BCDIN3D-RPL35AP28,-0.212218,4.02141e-05,Testis,19557197,waist circumference
rs7132908,FAIM2,miR-326,rs7138803,0.8459,12,50247468,BCDIN3D-RPL35AP28,-0.212218,4.02141e-05,Testis,20935630,body mass index
rs7132908,FAIM2,miR-326,rs7138803,0.8459,12,50247468,BCDIN3D-RPL35AP28,-0.212218,4.02141e-05,Testis,23563607,body mass index
rs7132908,FAIM2,miR-326,rs7138803,0.8459,12,50247468,BCDIN3D-RPL35AP28,-0.212218,4.02141e-05,Testis,23563607,obesity
rs7132908,FAIM2,miR-326,rs7138803,0.8459,12,50247468,BCDIN3D-RPL35AP28,-0.212218,4.02141e-05,Testis,25231870,menarche
rs7132908,FAIM2,miR-326,rs7138803,0.8459,12,50247468,BCDIN3D-RPL35AP28,-0.212218,4.02141e-05,Testis,25673412,hip circumference
rs7132908,FAIM2,miR-326,rs7138803,0.8459,12,50247468,BCDIN3D-RPL35AP28,-0.212218,4.02141e-05,Testis,25673412,waist circumference
rs7132908,FAIM2,miR-326,rs7138803,0.8459,12,50247468,BCDIN3D-RPL35AP28,-0.212218,4.02141e-05,Testis,25673413,body mass index
rs7132908,FAIM2,miR-326,rs7138803,0.8459,12,50247468,BCDIN3D-RPL35AP28,-0.212218,4.02141e-05,Testis,26604143,childhood body mass index
rs7132908,FAIM2,miR-326,rs7306275,0.8499,12,50250111,BCDIN3D-RPL35AP28,-0.249929,4.30901e-06,Testis,27182965,menarche
